"location_id","cp","direccion","horario","localidad","provincia","municipio","idmunicipio","idprovincia","idccaa","biodiesel","bioetanol","remision","gas_natural_comprimido","gas_natural_licuado","glp","gasoleo_a","gasoleo_b","gasoleo_premium","gasolina_95_e10","gasolina_95_e5","gasolina_95_e5_premium","gasolina_98_e10","gasolina_98_e5","hidrogeno"
"960","33438","CARRETERA AS-19 KM. 9,600","L-V: 06:30-22:30; S-D: 08:00-22:30","CARREÑO","ASTURIAS","Carreño","4977","33","03",,,"dm",,,,"1.509","1.288","1.589",,"1.579",,,"1.729",
"415","33439","CARRETERA AS-329 KM. 4,1","L-V: 07:00-21:00; S: 08:00-21:00; D: 08:00-15:00","PERLORA","ASTURIAS","Carreño","4977","33","03",,,"OM",,,,"1.469",,"1.469",,"1.519",,,,
"410","33469","AUTOVIA A-8 KM. 401,5","L-D: 24H","TAM ON","ASTURIAS","Carreño","4977","33","03",,,"OM",,,"0.979","1.529",,"1.619",,"1.589",,,"1.739",
"411","33469","AUTOPISTA A-8 KM. 401,5","L-D: 24H","TAM ON","ASTURIAS","Carreño","4977","33","03",,,"OM",,,"0.979","1.529",,"1.619",,"1.589",,,"1.739",
"398","33400","AVENIDA CAMPON - SALINAS, 16","L-D: 06:00-22:00","SALINAS","ASTURIAS","Castrillón","4979","33","03",,,"OM",,,,"1.499",,"1.589",,"1.559",,,"1.709",
"12692","33400","AVENIDA CAMPON EL, 16","L-D: 24H","SALINAS","ASTURIAS","Castrillón","4979","33","03",,,"dm",,,,"1.318",,"1.418",,"1.418",,,"1.598",
"924","33450","AVDA. PRINCIPAL, 37","L-D: 07:00-23:00","PIEDRAS BLANCAS","ASTURIAS","Castrillón","4979","33","03",,,"dm",,,,"1.329",,"1.329",,"1.399",,,"1.549",
"15171","33410","CARRETERA CRTA CT-2 PK 6.70 . PARCELAS 217/218/219/278/283 KM. 6,7","L-D: 07:00-23:00","CRUZ DE ILLAS (LA)","ASTURIAS","Castrillón","4979","33","03",,,"OM",,,,"1.504",,"1.584",,"1.557",,,"1.706",
"13198","33794","CALLE LAGUNA DE LA, 1","L: 07:00-23:00","FIGUERAS","ASTURIAS","Castropol","4980","33","03",,,"dm",,,,"1.529",,,,"1.629",,,,
"13831","33794","POLIGONO POL. IND. BARRES, PARCELA 11/7, 1","L-D: 07:00-22:00","BARRES","ASTURIAS","Castropol","4980","33","03",,,"dm",,,,"1.428",,,,"1.428",,,,
"10757","33719","POLIGONO INDUSTRIAL RIO PINTO, 102","L-D: 07:00-23:00","JARRIO","ASTURIAS","Coaña","4981","33","03",,,"OM",,,"0.989","1.519",,"1.609",,"1.579",,,"1.689",
"8490","33719","CTRA.N-634 km 528","L-D: 06:00-00:00","JARRIO","ASTURIAS","Coaña","4981","33","03",,,"OM",,,,"1.449",,"1.529",,"1.489",,,"1.629",
"890","33719","CR N-634, 530,1 (N-634 km 530,13)","L-D: 07:00-23:00","CARTAVIO","ASTURIAS","Coaña","4981","33","03",,,"dm",,,,"1.509","1.205","1.579",,"1.569",,,"1.679",
"390","33320","AVENIDA ASTURIAS, 52","L-D: 06:00-22:00","COLUNGA","ASTURIAS","Colunga","4982","33","03",,,"OM",,,,"1.549","1.184","1.639",,"1.609",,,"1.719",
"10369","33320","AUTOVIA A8 km 347,5","L-D: 24H","COLUNGA","ASTURIAS","Colunga","4982","33","03",,,"OM",,,,"1.539",,"1.633",,"1.615",,,"1.737",
"10368","33320","AUTOVIA A8 km 347,5","L-D: 24H","COLUNGA","ASTURIAS","Colunga","4982","33","03",,,"OM",,,,"1.539",,"1.633",,"1.615",,,"1.737",
"409","33404","CARRETERA AS-17 KM. 3,5","L-D: 07:00-23:00","CAMPOS (LOS)","ASTURIAS","Corvera de Asturias","4983","33","03",,,"OM",,,,"1.409","1.134","1.459",,"1.469","1.519",,,
"11921","33470","CAMINO CAMINO DE LA TEJERA, S/N","L-S: 08:00-22:00","SAMA DE ABAJO","ASTURIAS","Corvera de Asturias","4983","33","03",,,"dm",,,,"1.359",,,,"1.419",,,,
"14797","33468","CARRETERA AVILES - GIJON KM. 12,500","L-D: 24H","SILVOTA","ASTURIAS","Corvera de Asturias","4983","33","03",,,"dm",,,,"1.489","1.199","1.549",,"1.519",,,,
"10863","33468","COMPLEJO CENTRO COMERCIAL PARQUE ASTUR, S/N","L-S: 06:30-22:30; D: 08:00-22:30","TRASMONTE","ASTURIAS","Corvera de Asturias","4983","33","03",,,"OM",,,,"1.519",,"1.609",,"1.579",,,"1.729",
"402","33416","CARRETERA AS-19 KM. 19,4","L-V: 07:00-22:00; S-D: 09:00-21:00","CORVERA DE ASTURIAS","ASTURIAS","Corvera de Asturias","4983","33","03",,,"dm",,,,"1.529",,"1.589",,"1.606","1.656",,"1.744",
"914","33154","CARRETERA CTRA ANT. N 632 KM 123,7 KM. 123,7","L: 08:00-22:00","PITO, EL","ASTURIAS","Cudillero","4984","33","03",,,"dm",,,,"1.498",,,,"1.598",,,,
"944","33150","CARRETERA NACIONAL 632 KM 123.700 KM. ","L-V: 07:00-22:00; S-D: 08:00-22:00","CUDILLERO","ASTURIAS","Cudillero","4984","33","03",,,"dm",,,,"1.519",,"1.619",,"1.579",,,"1.729",
"881","33155","CARRETERA N-632 KM. 128,100","L-S: 08:00-13:30 y 14:30-20:00","SAN COSME","ASTURIAS","Cudillero","4984","33","03",,,"OM",,,,"1.489",,,,,,,,
"884","33157","AUTOVIA DEL CANTABRICO  A8 KM. 134,2","L-D: 24H","NOVELLANA","ASTURIAS","Cudillero","4984","33","03",,,"dm",,,,"1.528",,"1.608",,"1.588",,,"1.738",
"16074","33750","AUTOVIA AUTOVIA DEL CANTABRICO A-8 KM. 490","L-D: 24H","CARIDAD (LA)","ASTURIAS","Franco (El)","4986","33","03",,,"dm",,,"0.989","1.509",,"1.609","1.569",,"1.639",,"1.729",
"895","33746","CR N-634, 535,8","L-D: 07:00-23:00","VALDEPARES","ASTURIAS","Franco (El)","4986","33","03",,,"OM",,,,"1.509",,"1.579",,"1.569",,,"1.679",
"942","33206","CALLE CARMEN, 24","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.499",,,,"1.579",,,,
"991","33207","AVENIDA PORTUGAL, 44","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.509",,"1.599",,"1.599",,,"1.749",
"907","33202","CL SANTA DORADIA 22","L-D: 06:00-22:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.499",,,,"1.599",,,,
"986","33208","CALLE FERNANDEZ LADREDA, 45","L-V: 07:00-22:00; S-D: 08:00-22:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.509",,"1.589",,"1.599",,,"1.749",
"12659","33203","CARRETERA AS-247 KM. 1","L-D: 07:00-23:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.519",,,,"1.599",,,,
"920","33204","CARRETERA VIESQUES KM. S/N","L-D: 07:00-23:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.519",,"1.609",,"1.609",,,,
"12940","33209","CARRETERA AS-248 KM. 20","L-D: 06:00-23:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,"0.989","1.529",,"1.619",,"1.599","1.649",,"1.749",
"14141","33212","AVENIDA EDUARDO CASTRO, 92","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.348",,"1.398",,"1.428",,,,
"911","33212","AVENIDA PRINCIPE DE ASTURIAS, 78","L: 07:00-23:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.499",,"1.579",,"1.549",,,"1.729",
"945","33212","AVENIDA DE LA ARGENTINA, S/N","L-D: 07:00-23:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.329",,"1.379",,"1.369","1.419",,,
"14293","33212","POLIGONO CENTRO DE ALMACENAMIENTO GALP MUSEL GIJÓN, SN","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.329",,,,"1.369",,,,
"15434","33211","CALLE MARIE CURIE 54, 54","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.14",,,,,,,,
"12184","33211","POLIGONO DE ROCES, Nº 5 - CARRETERA CARBONERA,, 2230","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.333",,,,"1.369",,,,
"14613","33211","AVENIDA CAMPONES, 14","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.299",,"1.309",,"1.339",,,,
"13209","33211","AVENIDA ROCES, N","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.333",,"1.353",,"1.361",,,,
"865","33211","AVENIDA DE LA METALURGIA, S/N","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.349",,,,"1.419",,,"1.599",
"855","33211","CALLE PAULINA CANGA, 4","L-S: 06:00-22:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.519",,,,"1.589",,,"1.739",
"16169","33211","AVENIDA DE LOS CAMPONES, 2","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.299",,,,"1.339",,,,
"926","33211","AUTOPISTA AS -2 KM. 22","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.333",,"1.353",,"1.361",,,"1.572",
"886","33211","CALLE NICOLAS COPERNICO, 311","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.359",,"1.359",,"1.409","1.409",,,
"862","33211","CALLE GRAHAM BELL, 575","L-D: 07:00-22:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.499",,"1.599",,"1.589",,,"1.739",
"909","33211","AVENIDA CONSTITUCION, 220","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM","1.219",,"0.989","1.519",,"1.599",,"1.599","1.659",,"1.749",
"11084","33211","POLIGONO LOS CAMPONES INTERS. AS-19 (PARC.1 Y 4) (TREMAÑES-CARRETERA), S/N","L-D: 06:00-00:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,"0.989","1.519",,"1.609",,"1.589",,,"1.739",
"876","33211","AVENIDA DE LOS CAMPONES, 13","L-D: 07:00-23:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.369",,"1.449",,"1.439",,,"1.579",
"12147","33211","CARRETERA AS-19 KM. S/N","L-D: 06:00-00:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.369",,"1.449",,"1.439",,,"1.579",
"11186","33213","CALLE MAESTRO AMADO MORAN, S/N","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.449",,"1.489",,"1.449",,,"1.709",
"14047","33213","CALLE JOSE LLAMA FERNANDEZ, 7","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.339",,,,"1.389",,,,
"962","33210","CALLE CARRETERA CARBONERA , (GASOLINERA), 52","L-D: 06:00-22:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.509",,"1.589",,"1.599",,,,
"992","33210","AVENIDA CONSTITUCION, 105","L-D: 24H","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.534","1.229","1.629",,"1.595","1.66",,"1.745",
"993","33210","CALLE SEVERO OCHOA, 36","L-D: 06:00-22:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.534","1.229","1.629",,"1.595","1.66",,"1.745",
"982","33394","CARRETERA N-632 KM. 60,7","L-V: 07:00-22:00; S-D: 08:00-22:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.537",,"1.628",,"1.609",,,"1.758",
"14980","33394","CALLEJA, CALLEJÓN JOAQUIN ALONSO DIAZ, 33","L-D: 24H","LLOREDA","ASTURIAS","Gijón","4987","33","03",,,"dm",,,"0.859","1.449",,,,"1.549",,,,
"904","33391","CARRETERA AS-248 KM. 3,600","L-D: 06:00-22:00","GRANDA DE ABAJO","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.499",,"1.589",,"1.589",,,"1.739",
"12091","33390","AUTOVIA AS-I KM. 37","L-D: 07:00-23:00","MAREO DE ABAJO","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.514",,"1.594",,"1.557",,,"1.706",
"13690","33392","CAMINO DEL FONTAN, 590","L-V: 07:30-20:00; S: 08:00-14:00","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.419",,"1.499",,"1.479",,,,
"11347","33392","CARRETERA AS-II KM. 20,70","L-V: 07:00-22:30; S-D: 08:00-22:30","GIJON","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.459",,"1.519",,"1.539","1.639",,,
"14689","33392","CAMINO DEL CURULLU, 71","L-D: 07:00-23:00","AGUDA","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.529",,"1.609",,"1.599",,,"1.729",
"384","33691","CARRETERA AS-19 KM. 4,4","L-V: 06:00-22:00; S-D: 08:00-18:00","VERIÑA","ASTURIAS","Gijón","4987","33","03",,,"OM",,,,"1.509","1.184","1.599",,"1.579",,,"1.729",
"12814","33691","ZONA CALLE MANUEL VIGIL MONTOTO, 80","L-D: 24H","VERIÑA","ASTURIAS","Gijón","4987","33","03",,,"dm",,,,"1.359",,"1.409",,"1.429",,,,
"397","33449","CARRETERA AS-238 KM. 11,1","L-D: 07:00-23:00","NEMBRO","ASTURIAS","Gozón","4988","33","03",,,"OM",,,,"1.499","1.184","1.589",,"1.559",,,,
"925","33820","CL FLOREZ ESTRADA, 46","L-D: 06:00-22:00","GRADO","ASTURIAS","Grado","4989","33","03",,,"OM",,,,"1.489",,"1.539",,"1.549",,,,
"955","33820","CARRETERA NACIONAL 634 KM. 431,3","L-V: 07:00-22:00; S: 07:00-23:00; D: 08:00-23:00","GRADO","ASTURIAS","Grado","4989","33","03",,,"dm",,,,"1.459","1.289","1.559",,"1.579","1.679",,,
"14913","33820","CALLE RECTA DE PEÑAFLOR, 12","L-D: 24H","GRADO","ASTURIAS","Grado","4989","33","03",,,"dm",,,,"1.349",,,,"1.449",,,,
"967","33730","AVENIDA GALICIA, S/N","L-V: 09:10-14:10 y 16:10-20:10; S-D: 10:10-14:10 y 16:10-20:10","GRANDAS DE SALIME","ASTURIAS","Grandas de Salime","4990","33","03",,,"dm",,,,"1.469","1.2","1.529",,"1.539",,,,
"399","33810","ALDEA AV AURELIO MENENDEZ, SN","L-D: 08:00-14:00 y 15:00-21:00","SAN ANTOLIN","ASTURIAS","Ibias","4991","33","03",,,"OM",,,,"1.489",,,,"1.549",,,,
"10740","33930","C/ HIGINIO CARROCERA S/N- BARROS - LANGREO (AS-17 km 39.1)","L-D: 24H","LANGREO","ASTURIAS","Langreo","4994","33","03",,,"OM",,,,"1.506",,"1.617",,"1.555","1.665",,,
"11621","33920","POLIGONO INDUSTRIAL DE RIAÑO I, 26/27","L-D: 07:00-22:00","LANGREO","ASTURIAS","Langreo","4994","33","03",,,"dm",,,,"1.429",,,,"1.499",,,"1.698",
"940","33920","CARRETERA AS-17 KM. 37,400","L-D: 06:00-22:00","LANGREO","ASTURIAS","Langreo","4994","33","03",,,"OM",,,,"1.519",,"1.609",,"1.569",,,"1.719",
"899","33920","POLIGONO POLIGONO RIAÑOI, 1","L-D: 06:00-23:00","LANGREO","ASTURIAS","Langreo","4994","33","03",,,"dm",,,"1.039","1.499","1.269","1.599",,"1.559",,,"1.699",
"11007","33920","POLIGONO INDUSTRIAL RIAÑO II, 2","L-D: 06:00-22:00","VISO (EL)","ASTURIAS","Langreo","4994","33","03",,,"dm",,,,"1.409",,"1.489",,"1.479",,,,
"15033","33930","CALLE PEPITA FERNANDEZ DURO  EN  FELGUERA LA, 30","L-D: 06:00-22:00","FELGUERA (LANGREO), LA","ASTURIAS","Langreo","4994","33","03",,,"OM",,,,"1.539",,"1.629",,"1.549",,,"1.679",
"15528","33930","CALLE BATERIAS DE COK, S/N, S/N","L-D: 24H","FELGUERA (LANGREO), LA","ASTURIAS","Langreo","4994","33","03",,,"dm",,,,"1.328",,,,"1.386",,,,
"10756","33900","CARRETERA AS 111 KM. 1","L-D: 07:00-23:00","SAMA DE LANGREO","ASTURIAS","Langreo","4994","33","03",,,"dm",,,,"1.45",,"1.49",,"1.5",,,"1.65",
"943","33980","POLIGONO EL SUTU, S/N","L-D: 06:30-23:30","POLA DE LAVIANA","ASTURIAS","Laviana","4995","33","03",,,"dm",,,,"1.409",,"1.489",,"1.459",,,"1.609",
"9817","33980","POLIGONO EL SUTU S/N","L-D: 06:30-22:30","POLA DE LAVIANA","ASTURIAS","Laviana","4995","33","03",,,"dm",,,,"1.399",,"1.479",,"1.459",,,"1.599",
"958","33630","AUTOVIA A-66 (MRG.DCHO.) KM. 58,5","L-D: 24H","POLA DE LENA","ASTURIAS","Lena","4996","33","03",,,"OM",,,,"1.479","1.268","1.564",,"1.557",,,"1.706",
"959","33630","AUTOVIA A-66 (MRG.IZDO.) KM. 58,5","L-D: 06:00-22:00","POLA DE LENA","ASTURIAS","Lena","4996","33","03",,,"OM",,,,"1.479","1.268","1.564",,"1.557",,,"1.706",
"864","33630","CL HERMANOS GRANDA S/N","L: 06:00-22:00","POLA DE LENA","ASTURIAS","Lena","4996","33","03",,,"dm",,,,"1.489","1.289","1.589",,"1.559",,,"1.709",
"857","33424","CARRETERA LUGONES-AVILES KM. 4,3","L-D: 06:00-22:00","POSADA","ASTURIAS","Llanera","4997","33","03",,,"dm",,,"0.999","1.519","1.299","1.599",,"1.599",,,"1.739",
"875","33428","CALLE A - POLIGONO INDUSTRIAL DE ASIPO, 21","L-V: 07:00-20:00","CORUÑO","ASTURIAS","Llanera","4997","33","03",,,"dm",,,,"1.499",,"1.579","1.759","1.579",,,,
"15585","33428","POLIGONO ASIPO, 6","L-V: 09:00-13:00 y 15:30-19:30","CORUÑO","ASTURIAS","Llanera","4997","33","03",,,"dm",,,,"1.559",,,,,,,,
"980","33690","CARRETERA AU A-66 KM. 19","L-D: 24H","ROBLEDO","ASTURIAS","Llanera","4997","33","03",,,"OM",,,,"1.549",,"1.639",,"1.599",,,"1.729",
"981","33690","CARRETERA AU A-66 KM. 19","L-D: 24H","ROBLEDO","ASTURIAS","Llanera","4997","33","03",,,"OM",,,,"1.549",,"1.639",,"1.599",,,"1.729",
"900","33192","PG INDUSTRIAL SILVOTA, S.N.","L-S: 06:00-22:00; D: 07:00-15:00","SILVOTA (LLANERA-POL. INDUSTRIAL)","ASTURIAS","Llanera","4997","33","03",,,"OM",,,,"1.549",,,,"1.589",,,"1.739",
"869","33192","Políg. Ind. Silvota-Ampliación","L-V: 07:00-22:00; S: 08:00-14:00","LLANERA","ASTURIAS","Llanera","4997","33","03",,,"dm",,,,"1.499",,,,"1.549",,,"1.679",
"11502","33192","AUTOPISTA AS-II KM. 9,8","L-D: 07:00-23:00","PRUVIA","ASTURIAS","Llanera","4997","33","03",,,"dm",,,,"1.539",,"1.639",,"1.599",,,"1.749",
"933","33192","CARRETERA AS-18 KM. 9,2","L-V: 07:30-21:00; S: 09:00-17:00; D: 10:00-17:00","PRUVIA","ASTURIAS","Llanera","4997","33","03",,,"dm",,,,"1.499","1.309","1.609",,"1.599",,,"1.749",
"954","33500","AVENIDA AVDA LA TALA, SN","L-D: 06:30-23:00","LLANES","ASTURIAS","Llanes","4998","33","03",,,"OM",,,,"1.509",,"1.559",,"1.539",,,"1.679",
"861","33594","CARRETERA AS-263 KM. 19","L-D: 07:00-23:00","POSADA","ASTURIAS","Llanes","4998","33","03",,,"dm",,,,"1.449",,"1.559",,"1.559",,,"1.659",
"973","33594","AUTOVIA AUTOVIA A8 KM. 310","L-D: 24H","POSADA","ASTURIAS","Llanes","4998","33","03",,,"dm",,,,"1.449",,"1.549",,"1.559",,,"1.659",
"956","33594","AUTOVIA AUTOVIA A8 KM. 310","L-D: 24H","POSADA","ASTURIAS","Llanes","4998","33","03",,,"dm",,,,"1.449","1.099","1.549",,"1.559",,,"1.659",
"372","33594","CARRETERA AS-115 KM. 2","L-D: 24H","POSADA","ASTURIAS","Llanes","4998","33","03",,,"dm",,,"1.019","1.379","1.199","1.429",,"1.499",,,,
"15651","33592","LUGAR PIÑERES DE PRIA S/N, S/N","L-V: 09:00-13:00 y 15:00-19:00","PIÑERES","ASTURIAS","Llanes","4998","33","03",,,"dm",,,,"1.345",,,,,,,,
"394","33596","CARRETERA N. 634 KM. 299,1","L-D: 06:00-22:00","SAN ROQUE DEL ACEBAL","ASTURIAS","Llanes","4998","33","03",,,"OM",,,,"1.549",,,,"1.579",,,"1.729",
"11006","33600","POLIGONO IND. FABRICA DE MIERES,2","L-D: 08:00-22:00","MIERES","ASTURIAS","Mieres","4999","33","03",,,"dm",,,,"1.429",,,,"1.489",,,,
"14560","33600","CALLE VEGA DE ARRIBA, 106","L-D: 24H","MIERES","ASTURIAS","Mieres","4999","33","03",,,"dm",,,,"1.359",,,,"1.419",,,,
"388","33600","BARRI ARROXO, S/N","L-D: 06:00-22:00","MIERES","ASTURIAS","Mieres","4999","33","03",,,"dm",,,,"1.529",,"1.619",,"1.599",,,"1.739",
"965","33600","POLIGONO POL.IND. VEGA DE ARRIBA, S/N","L-D: 07:00-23:00","MIERES","ASTURIAS","Mieres","4999","33","03",,,"OM",,,"0.989","1.549",,"1.639",,"1.609",,,"1.759",
"12417","33600","CALLE VEGA DE ARRIBA, 27","L-D: 24H","MIERES","ASTURIAS","Mieres","4999","33","03",,,"OM",,,,"1.359",,,,"1.419",,,,
"10759","33611","COMPLEJO CENTRO COMERCIAL CAUDALIA, S/N","L-D: 24H","SANTULLANO","ASTURIAS","Mieres","4999","33","03",,,"dm",,,,"1.459",,"1.499",,"1.529",,,"1.719",
"9964","33683","CARRETERA FIGAREDO TURON KM. 1,6","L-D: 06:30-23:00","CORTINA","ASTURIAS","Mieres","4999","33","03",,,"dm",,,,"1.489",,"1.597",,"1.588",,,"1.759",
"883","33614","POLIGONO GONZALIN PARC. T-C.","L-D: 24H","MIERES","ASTURIAS","Mieres","4999","33","03",,,"dm",,,,"1.459",,,,"1.509",,,"1.659",
"913","33163","CARRETERA N630 KM. 36,7","L-D: 06:00-22:00","ARGAME","ASTURIAS","Morcín","5000","33","03",,,"OM",,,,"1.529","1.264","1.589",,"1.589",,,"1.739",
"971","33138","AVENIDA RIEGO, 5","L: 07:00-22:00","MUROS","ASTURIAS","Muros de Nalón","5001","33","03",,,"dm",,,,"1.485",,"1.565",,"1.585",,,"1.725",
"952","33520","CARRETERA N-634 KM. 379,7","L-D: 07:00-23:00","NAVA","ASTURIAS","Nava","5002","33","03",,,"OM",,,,"1.499",,"1.549",,"1.559",,,"1.699",
"946","33520","CARRETERA N-634 KM. 375,1","L-S: 07:00-22:00; D: 07:00-15:00","NAVA","ASTURIAS","Nava","5002","33","03",,,"OM",,,,"1.499","1.149",,,"1.559",,,,
"9507","33710","POL. LA COLORADA","L-D: 07:30-22:30","NAVIA","ASTURIAS","Navia","5003","33","03",,,"dm",,,,"1.459",,,,"1.529",,,"1.669",
"867","33710","TRAVESÍA DE LA GRANJA, S/N","L-S: 09:00-22:00","NAVIA","ASTURIAS","Navia","5003","33","03",,,"dm",,,,"1.359",,,,"1.445",,,"1.669",
"11225","33710","AUTOVIA A-8 KM. 521","L-D: 06:00-23:59","NAVIA","ASTURIAS","Navia","5003","33","03",,,"OM",,,,"1.484",,"1.594",,"1.546",,,"1.71",
"380","33710","AVENIDA DE LOS EMIGRANTES, 34","L-D: 07:00-23:00","NAVIA","ASTURIAS","Navia","5003","33","03",,,"OM",,,,"1.499","1.214","1.569",,"1.559",,,"1.689",
"11648","33180","POLIGONO LA BARREDA PARCELA 1ª IZQUIERDA, 1","L-D: 06:30-22:30","NOREÑA","ASTURIAS","Noreña","5004","33","03",,,"dm",,,,"1.509","1.269","1.599",,"1.579",,,,
"14483","33180","AVENIDA OVIEDO, SN","L-D: 24H","NOREÑA","ASTURIAS","Noreña","5004","33","03",,,"dm","1.249","1.199",,,,,,,,,,
"13510","33180","AVENIDA DE LANGREO, SN","L-D: 24H","NOREÑA","ASTURIAS","Noreña","5004","33","03",,,"dm",,,,"1.445",,,,,"1.545",,,
"9756","33010","PG IND ESPIRITU SANTO-COLLOT 1-2","L-V: 08:00-20:00","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"dm",,,,"1.239",,,,,,,,
"15876","33010","CALLE IRLANDA, PARCELA 3A - POL.IND.ESPIRITU SANTO, S/N","L-D: 24H","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"OM",,,,"1.379",,"1.389",,"1.439",,,,
"984","33010","CL LA TENDERINA BAJA, S.N.","L-D: 24H","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"OM",,,,"1.539",,"1.629",,"1.609",,,"1.759",
"908","33001","AUTOPISTA A-66 KM. 33","L-D: 24H","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"OM",,,,"1.555",,"1.635",,"1.609",,,"1.719",
"915","33001","CALLE GENERAL ELORZA, 30","L-D: 24H","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"dm",,,,"1.519",,,,,,,,
"15614","33001","CALLE JESUS SAENZ DE MIERA, 0","L-D: 08:00-22:00","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"dm",,,,"1.43",,,,,,,,
"417","33006","CARRETERA N-634 KM. 409","L-D: 07:00-23:00","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"OM",,,,"1.494",,"1.604",,"1.557","1.636",,"1.706",
"983","33006","AVENIDA BUENAVISTA, SN","L-V: 07:00-22:00; S-D: 08:00-22:00","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"dm",,,,"1.529",,"1.609",,"1.599",,,"1.729",
"400","33006","CALLE BUENAVISTA, SN","L-D: 09:00-17:00","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"dm",,,,"1.529",,,,"1.599",,,,
"893","33010","CARRETERA NACIONAL 634 KM. 406","L-D: 07:00-23:00","CERDEÑO","ASTURIAS","Oviedo","5006","33","03",,,"OM",,,"0.989","1.549","1.29","1.639",,"1.609",,,"1.759",
"854","33010","POLIGONO ESPÌRITU SANTO, PARCELA, 17 (N-634 SANTANDER OVIEDO km 401,7)","L-S: 06:30-22:30; D: 07:30-22:30","COLLOTO","ASTURIAS","Oviedo","5006","33","03",,,"dm",,,,"1.399","1.289",,,"1.459",,,"1.599",
"15466","33010","AVENIDA IRLANDA-PL ESPIRITU SANTO, 0","L-D: 00:00-23:59","COLLOTO","ASTURIAS","Oviedo","5006","33","03",,,"dm",,,,"1.43",,,,,,,,
"987","33011","CL BA. PONTON DE VAQUEROS, S.N.","L-D: 07:00-23:00","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"OM",,,"0.979","1.539",,"1.629",,"1.609","1.669",,"1.759",
"8345","33011","AVDA GIJON 147 (CTRA AS 18 km 2,26)","L-D: 06:00-00:00","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"OM",,,,"1.369",,"1.449",,"1.459",,,"1.599",
"416","33011","PLAZA RUIZ DE LA PEÑA, S/N (AS-18 km 0,1)","L-D: 24H","OVIEDO","ASTURIAS","Oviedo","5006","33","03",,,"OM",,,,"1.494",,"1.604",,"1.557",,,"1.716",
